Problem ID,Function ID,Instance ID,Algorithm,Best Solution (X),Best Function Value (F)
bbob_f021_i47_d20,21,47,BIPOP-CMAES,"[-1.0470180096255528, 1.8434367028531076, 2.641379735625467, -2.9649607332182453, 1.9005120594723715, -2.0946238519186267, 4.031087608523616, 0.9882828397323105, 4.644924830536128, 2.018626278160431, -3.412672212056471, -3.287802700909892, 1.7089669550867481, -0.8263477882582614, -0.5006312493151907, -2.9481175853147903, -1.0640455079048527, 0.28911606397387707, 1.905920245541814, -1.7259648314600642]",227.61458891488195
bbob_f021_i48_d20,21,48,PSO,"[-4.97581116848188, -1.241379061129287, 0.9356857668195245, -2.930150379517434, 1.5974668608750469, 3.5453942733850328, -3.150158947211284, -1.3318852745751393, 0.659612664981225, 4.007223376943286, 3.426444277305638, -3.4649541173911107, 0.47515835911873, 4.670756073766997, 3.770172854400555, -0.7686167142187954, -3.376452710770342, -0.9133122751642074, 2.8052364707886315, 1.952152000751317]",-4.296980222595777
bbob_f021_i48_d20,21,48,CMAES,"[4.6590864853724145, -2.3387920152638397, -4.733849597523046, -4.800353352863, 4.051120452305817, 3.6120888447248163, -1.1536953298294113, -1.8107879148262422, 4.5717373276824205, 2.8762232813738926, 2.061905128494822, -4.161969977379454, 0.46010347984059585, -4.118661171503931, 0.7345242442861633, 2.1567936886221863, 4.761155148478878, -0.8048067414263853, 4.958055872442333, 1.9816693176793265]",-5.170002610746231
bbob_f021_i48_d20,21,48,DE,"[-1.3442102454504539, 2.870277596253521, 0.3492937295186991, -2.022334160383048, 1.2457575259197815, 3.1363583275390274, 0.7318391578167317, 4.525855561893327, -1.6824110951974571, 4.231403171169145, -2.6315573623000996, 4.374247841633974, -3.737255328863508, 0.6455779816275362, 1.612556530560882, -2.3583653327306, -4.785864154463146, 2.8130571638028394, 3.6224113670281923, -0.1403387773695372]",2.3677219962960425
bbob_f021_i48_d20,21,48,L-BFGS-B,"[-4.964076719429415, 4.025535433733499, 1.4587595086907355, 4.332532964397337, 4.770570062027108, 2.1113252955715724, -0.3345363070885018, 2.1470214431562322, 1.07873674626033, -0.9025989698710634, 1.829533280881654, -3.176901446252818, -2.2198150604721074, 3.4870896190796747, 0.5167280389086184, 3.7364856238680706, 2.6815500531681913, -0.2774173884966703, -0.7108345153458292, 3.142124244211436]",62.915383163002254
bbob_f021_i48_d20,21,48,BIPOP-CMAES,"[-1.817695536912277, -3.579843672880507, -0.9949887754884649, -0.4736112395220318, 0.9052135859423779, 3.5672437376300183, 0.3694296989112825, 4.200684565062333, 3.547864910361065, -2.6607348516141607, 0.04988579629953175, 0.8506229675969409, -3.9086487969223103, -4.112786742286081, 0.43616834265532584, 1.0296451041753454, -1.6776108534839023, -2.9170943814580537, 3.143629750990367, 0.1953438131332654]",1.7565845314047541
bbob_f021_i49_d20,21,49,PSO,"[4.034948537943931, 2.586525723778883, 0.04735334042731154, -2.1867898093950915, 2.8652297877095814, -1.4273289942318144, -4.725532273056965, -4.229779474949925, 1.6497493299889991, -0.8854676819366508, -2.198758887530688, -3.021195764325997, 0.7030206767562381, -2.9948162013247415, -1.7246606998947753, -3.350241215539976, -2.898521853604989, 1.32297657470456, -3.89820078845358, -3.453529408924202]",-54.96693220952039
bbob_f021_i49_d20,21,49,CMAES,"[4.039257086972421, 2.586822237398149, 0.050829985855357585, -2.189731705034432, 2.8664858020662054, -1.4225418893404522, -4.728383973327308, -4.232337722322486, 1.6498074053387892, -0.8838416278130223, -2.1981405695282614, -3.0225490723065387, 0.7023284307536892, -2.992530552002629, -1.7240299270751676, -3.351198180682746, -2.9007074166809597, 1.325195206139079, -3.89862749822292, -3.455483641364465]",-54.966990142663924
bbob_f021_i49_d20,21,49,DE,"[0.8998884688535447, -0.7095088609625964, -0.5737969961415128, 2.02845192057986, 0.4945069721204911, -3.7319144230676873, -1.8272362836533937, 1.1080533907725845, 2.403715086994464, -1.3565359080651869, -1.6163182207906086, -3.6266794054379625, 0.3565296804750079, -4.917628122494041, -3.5745233825152187, -2.202290597377875, 0.13184253030903043, 3.2942474259900063, 4.855551853637253, -4.656426715516075]",-46.60035961540012
bbob_f021_i49_d20,21,49,L-BFGS-B,"[-1.1833046044373168, -2.2616848080210556, -0.1883681499287266, 4.2861921472978395, -3.785077714777068, -3.7348857449012725, -4.740696358152768, 4.854059146470231, -4.670011729615159, 1.2384532177335237, 0.35311013653773743, -2.686671738554727, 4.091004335035173, -3.480582749569741, 4.649935077802789, 4.717298377710423, 3.865099015358642, -2.580095206744453, -4.371572064391881, -1.286321617208203]",-9.053972343136046
bbob_f021_i49_d20,21,49,BIPOP-CMAES,"[-3.905255872308574, 3.1542774762883092, 4.68189956241841, 3.4896956273099318, 0.560904057218647, -0.7510860145295175, 1.855962035878891, -1.8111662756773832, -4.666365073910004, -1.930540002312141, -1.314541163539375, -2.8360684251608688, 4.315794590191972, 4.198446393577499, -1.9890050812950821, 1.746288048159905, -2.3868884257118705, 1.6777036181687626, -2.13902301397327, -4.169818496101899]",-38.02458119063719
bbob_f021_i50_d20,21,50,PSO,"[4.139301904489476, 2.2928619879426115, 1.6076574273846165, -0.2855786163970834, -4.865790031031969, 1.3518566798101312, 0.287698018628198, -4.737229118398669, -1.8593846953085602, -3.5855286183000215, 4.749167791759286, 1.364451718880583, -1.8753972778624057, -1.7267006172706147, 1.5820637382026357, -0.9997981149416401, 2.6971284397064488, 0.9723548700246699, -1.1085048303375222, -1.713790706852216]",-852.5455078283013
bbob_f021_i50_d20,21,50,CMAES,"[0.10184010110068442, 3.043064899981676, 2.6162062868083105, 0.8232257987371963, 3.0399630269169915, 3.621514636912245, -0.032344508469420497, 0.549555238266862, -4.960443473245214, 2.716311169902051, -3.2068246438528236, 4.419734833396836, -0.19285247822232776, 4.71624311669941, -0.1726277504444127, -4.141709360479008, 0.8591984245055775, 2.8969308374333345, -1.2819664220570255, -2.825903478555273]",-862.2365110228071
bbob_f021_i50_d20,21,50,DE,"[-0.48557700465852, -1.274560412954974, 2.498144791350184, 0.4557155527005632, 3.42449218682931, 1.1889072975986332, 3.25510869208801, -3.740086640858812, 1.733226529374149, 0.5688750104282979, -3.7048803728435487, 2.644560139215119, 1.6232943138058291, -2.5421090326616698, -0.2792628932691969, -3.010825918634789, 0.037886284110993956, 3.312042158045986, -0.8301225451839329, -4.6324678225751565]",-868.5088499893031
bbob_f021_i50_d20,21,50,L-BFGS-B,"[-1.0487365847535375, 4.282096302273724, 1.5812332524798725, 4.83818285099535, -1.457193002180282, 4.672017496298062, 1.8795139096221813, 1.061984522843201, 4.549709579547723, 2.643619789038903, -1.0393846123373789, 2.0190239117603292, 1.2894553998242486, 1.9389961022730289, -4.12927683588105, -1.0388120916629968, 4.09566694836429, 3.7514915510880114, 0.985781702545165, 1.8919335280668033]",-857.5054110850682
bbob_f021_i50_d20,21,50,BIPOP-CMAES,"[-1.5352792025874875, -3.1073008744573616, -1.195585980501002, 3.5951601187801483, -4.213521825510479, 1.6999934641994976, -1.5500373238753653, 0.06474414414945211, 3.8539372770202167, -3.5419389732726425, -3.4375096683271145, -3.537788183983887, 0.3972527452323595, -1.011382063056335, 1.153796444899911, 2.511504701043281, 2.7784234293044126, 4.17285527104717, -1.683016336802573, 1.1687163725544698]",-863.04244516759
bbob_f022_i01_d20,22,1,PSO,"[1.7227113818427404, -1.6888792156240617, 1.0702894161815764, 3.82546875825732, -4.556436778836125, 0.5818410475654708, -2.0826052988130286, 3.520302517982497, 4.19156943872681, -0.9944569229023239, -3.315514728905801, 2.0034840797227114, -2.933017844902467, -2.4139064864585884, -0.8937358865262484, -0.16239860333894474, 3.028483685711494, 3.6405361690658413, 4.0970324826815965, 2.6184619160582168]",-999.3065330439291
bbob_f022_i01_d20,22,1,CMAES,"[-3.7923994794760003, -2.3008395924320717, 1.772452805360456, -4.649240392606165, 1.2771633572100303, -3.535828111692724, -0.9343835243258276, -4.830506572507082, 2.141645629367332, 2.347824672147781, 3.9462188498920483, -1.432038660490511, 1.3016422508659486, -0.7625570970211717, -1.7527668452230527, -3.47013492483487, 2.103010176546194, -0.28388902980255537, 0.5529079180104972, -2.2327819070409864]",-998.0450011404766
bbob_f022_i01_d20,22,1,DE,"[-3.7017697672324243, -2.2727969643959645, 1.7362660320609125, -4.704479460595538, 1.2444048082390948, -3.5500859523201846, -0.9045871456841625, -4.83078110265205, 2.0972093399893605, 2.413622870916755, 3.9436743483139645, -1.4508530042773913, 1.2721323790925854, -0.7605414885059539, -1.8181243652522217, -3.475614183440831, 2.0221619588228745, -0.26441434403997227, 0.5325331217964595, -2.235904584301595]",-998.0380127228582
bbob_f022_i01_d20,22,1,L-BFGS-B,"[2.9081891261319313, -2.5222425177145835, 3.127057806284601, -1.6192276785976365, 2.9351455648062332, -0.7468713640865519, 4.328517993426533, -0.7388361775453687, -0.2002523728166701, 2.623605409179506, 1.1680817137565815, 0.30631542964015906, 0.1474366991497428, 3.4707787523416167, 3.6712694035000975, -1.1559728195490653, 0.9916288495976591, 2.617785411454394, 3.686470487242469, 1.1254821530215116]",-969.917787525546
bbob_f022_i01_d20,22,1,BIPOP-CMAES,"[-3.792399450768156, -2.3008396606558783, 1.7724526343975309, -4.649240664743212, 1.2771633435802843, -3.5358282798636376, -0.9343832723460638, -4.8305065400109015, 2.141645615250752, 2.3478247825370673, 3.946218721219709, -1.4320382913303886, 1.3016421276965837, -0.7625568903825006, -1.7527669883500192, -3.4701351413202906, 2.1030100761969304, -0.2838891510812515, 0.5529080094477308, -2.2327817392015086]",-998.0450011404766
bbob_f022_i02_d20,22,2,PSO,"[-1.0896614892836258, -1.654255234683901, 2.7033521386149237, -3.210201344037977, -0.6472065765884676, 0.15121880685078992, -3.5706854729778477, -4.733480192311465, -2.464409311578721, 3.4132649395192107, -3.764881401486596, -3.6467434401985632, -4.793266316547159, 4.450055265913125, -0.00811161367627145, 1.536359991162691, -0.9663473592258212, 0.7995021707121428, 2.1024813766602204, -4.75650560982181]",1035.9638764744586
bbob_f022_i02_d20,22,2,CMAES,"[-2.9173375753253534, -4.151927425751001, 0.5686833126049997, -2.852829913260973, 0.9608138314139776, -2.965319887000568, 1.1201383769594733, 0.3677191080730813, -2.8471636193387697, -3.543158085168254, -3.37042009174386, -2.205664982782784, -0.5990056070838792, -4.720078284217542, -2.653549582128805, -4.856736249799045, 2.8971923104543693, -3.505519543953495, 2.7925771789201406, 2.5030985611788603]",1001.9549988595234
bbob_f022_i02_d20,22,2,DE,"[-3.2328971584118, 4.441100568766956, -1.72545695595654, 1.3082679146593352, -2.269087720196035, 1.4598016453694616, -0.19976811048354393, -0.1332222271355834, -1.5399277153893556, 0.6624043619281975, -4.2341776813218885, -2.880108743658406, 2.6223601427293, -3.4538046938437312, -3.3675830144240724, 2.9725028744187645, 0.9757374833632048, 4.1488304882230835, -0.02793512037985435, 0.211104673011219]",1014.4922973453512
bbob_f022_i02_d20,22,2,L-BFGS-B,"[-3.5837878983041342, 0.7813269586505988, 0.6756697859212389, -3.351735236104845, -2.2498288236881754, -0.8365338025209362, 1.7399418360062342, 0.1863327488967155, -2.9449108756431954, 3.023500160016609, 3.976755802501629, -1.694998699208896, 1.4755873207085037, -3.385013512528406, -2.9838700329918866, -4.524584783002553, 2.978200843226638, 3.1286346861814134, 1.0190078090056556, -4.540323576049591]",1056.794586195228
bbob_f022_i02_d20,22,2,BIPOP-CMAES,"[-2.8801946197042625, 4.884927177882452, -1.2451064632424511, 0.6930523434281834, -3.4309655653146236, 1.1130151004982394, 0.4869798345825547, 0.9155181078170814, -2.8097132384127543, 1.1332556717869529, -4.095366708429673, -1.7412879421565246, 1.6708445926129694, -4.349824759563235, -4.388447962834474, 2.513519640128218, 0.5472890004530956, 4.370714988283927, -1.8262572203468141, -0.015383040210838653]",1008.742750532072
bbob_f022_i03_d20,22,3,PSO,"[-1.4745800824054127, 4.245453391523809, -3.189669668461127, 1.5664387485322266, 4.444904698845905, -0.5797207892689655, 1.9711559915894556, -3.21136272539376, -2.1532770521222053, 0.9965730952010493, 4.270848989650952, -1.0015783050057416, -1.9230474721307154, -1.937351749099756, 0.1488009741417752, -1.4067018583612116, 4.751779048883979, 1.1570286774574967, 2.3206805952776373, -2.6867220096853788]",-40.3872468970667
bbob_f022_i03_d20,22,3,CMAES,"[0.7825656384022857, 0.09863143020482923, 0.9809000721646397, 1.4979956127336278, 3.5734804226694354, 3.1188475065022505, 2.989461278357796, 4.0717041632061495, 1.1252536184834074, 2.9492210018050136, -0.823445355432157, 0.01514138624213146, 4.030496099807825, -2.0450283307936132, 0.7297470957821712, -4.714629056889907, -4.70938300150843, -4.864359085552305, -3.6840457331935217, 4.811323441014686]",-48.43814308880821
bbob_f022_i03_d20,22,3,DE,"[0.7158956791935371, 0.18098839571835768, 0.9381253667993348, 1.5197294647742312, 3.5963248552693257, 3.090728363744579, 2.9788017956741926, 4.1231238470024145, 1.1532566936070605, 2.981645749224991, -0.7584147364532192, 0.11877857235528169, 4.041515437347698, -2.050159270056585, 0.581273640649154, -4.714449358288776, -4.765829426022497, -4.936482549697773, -3.647013786648405, 4.8449824329678925]",-48.40078061903548
bbob_f022_i03_d20,22,3,L-BFGS-B,"[3.6762330437169815, -2.580158429720174, -2.7230254152841478, 0.4329230779531506, -0.14837040445367644, 0.18459849056025007, 2.6977972080249724, -0.8040730615914202, 3.350049194022676, 4.876801785607247, -3.520166499337329, 0.2890211778454987, -2.2533011838806556, -0.20904096970257555, -4.844429562326266, -3.016949488282408, 2.293155348374842, -1.3960527131753313, -1.6588107485084398, 0.13436686500139328]",-27.35053800113758
bbob_f022_i03_d20,22,3,BIPOP-CMAES,"[-1.474676569305658, 4.245874321521378, -3.189907095392918, 1.566603935584117, 4.44523690932673, -0.579743932548084, 1.9714375780175517, -3.2114030634224773, -2.1531245177066727, 0.9966630107614542, 4.271788918890802, -1.0018773427563552, -1.9227493347935447, -1.9362301023196997, 0.14885317411730764, -1.4070152671987635, 4.751543953366453, 1.156789803771981, 2.319950296837657, -2.686968190768284]",-40.3872494679281
bbob_f022_i04_d20,22,4,PSO,"[-2.1312014031280424, 3.5771828422595346, 0.499310845148969, -2.310373705466628, 3.5659563494120152, -2.613898836666605, -0.16850787118452357, 0.6293036850029415, 1.5545353664071626, -3.4886428951300714, -0.6510468579874874, 1.8071041473792808, 0.30911347643930664, -0.30718310842745267, 3.3367473594554595, 1.238838491412677, 0.9238395055942037, 0.32753747592412985, -3.641134824500317, 3.196256824745832]",298.42185711360656
bbob_f022_i04_d20,22,4,CMAES,"[-2.1313346588834463, 3.577155865618714, 0.49919794557014097, -2.3103522834307437, 3.566053932504424, -2.6140123976852343, -0.16852935982940132, 0.6296117624294801, 1.5544216623849518, -3.4885378305457366, -0.6511195233648719, 1.8070164904057222, 0.3092280946415382, -0.30741049538947607, 3.336498177644607, 1.238658956985427, 0.9236770167245272, 0.32739293782061996, -3.641194507942032, 3.196258482153029]",298.4218569111918
bbob_f022_i04_d20,22,4,DE,"[2.531027365065405, -0.7281085600710706, 0.08336720698034283, -3.000981541806647, 4.492968568107415, -0.39208009848602476, -3.5906827600293263, 1.232471589456795, -0.1537352623638849, 0.7270277166592286, -3.951638163936997, -3.10785603587568, 4.070220354486337, -0.9181395982363871, 3.194577920019671, -4.779316552648332, -0.30815231828631084, 4.039632401129991, 2.9616623144821856, 0.41835383106376367]",303.18351295790666
bbob_f022_i04_d20,22,4,L-BFGS-B,"[-2.1313601259692194, 3.5771369024889434, 0.4991747173699735, -2.310370059061947, 3.5660877906778583, -2.614003668128177, -0.16855830567534288, 0.6295804770284233, 1.5544703046596027, -3.4885008494777385, -0.6510993877810084, 1.8070144272128101, 0.30922278732180475, -0.3074241563183012, 3.3365449046788034, 1.2386652666659854, 0.9236398103576277, 0.32734724085649447, -3.641163595569479, 3.1962678951013648]",298.42185692017307
bbob_f022_i04_d20,22,4,BIPOP-CMAES,"[2.48867773197223, -0.7651306513303255, 0.19952280536180386, -2.9790958357925454, 4.325151742270424, -0.3062281873835434, -3.576693349522543, 1.2172851746296909, -0.22003191479202003, 0.47284750804262, -3.9061817416862854, -2.7914924459177413, 4.146210210383165, -0.9963213769442708, 3.026970229681414, -4.6108840445413914, -0.20548024723118605, 4.115688708095346, 3.0098271051642147, 0.4256334344871759]",302.79273745642985
bbob_f022_i05_d20,22,5,PSO,"[-0.5642498297086446, 1.7513204486827714, -0.4127811339557084, 2.18792724158972, 1.9632515906822807, -1.3789342611946092, 3.80070620673118, -4.013161725264343, -0.40418154092558156, -0.5137412188620896, 3.3145634332350165, 2.9088558882653013, 1.731905220486083, -3.672683024484301, 3.168101415136804, -1.7183442940549407, -2.1466426374865506, -2.844232542892177, -4.615371547031077, -1.5814057189008595]",60.312751915498424
bbob_f022_i05_d20,22,5,CMAES,"[1.1154159261991659, -1.9844185588016927, 0.18868222641998056, -4.480782177362873, 0.5761902145962878, -4.480366860635339, -1.9443826735730192, -3.406784618465611, -0.4722409882954217, -3.828489796554643, 3.7747660854205876, -3.482482473201771, -3.194745741287839, 0.8009609933285038, 1.3775112473090658, -0.4016895455014309, 0.10653577449486118, 3.567814466662835, -1.688945191307912, 4.723936159820283]",53.524998859523315
